exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.39586166143417345,0.3726825714111328,0.9414464893138054,1.0,0.39586166143417345,0.0,3,3
0.5676079154014586,0.11977577209472656,0.2110185021116405,1.0,0.5676079154014586,0.0,4,0
0.878471529483795,0.666285514831543,0.7584599983827179,1.0,0.878471529483795,0.0,4,3
0.6514336228370665,0.179229736328125,0.2751312337050694,1.0,0.6514336228370665,0.0,4,1
0.2105052828788756,0.1739978790283203,0.8265725052061444,1.0,0.2105052828788756,0.0,2,3
0.2845566630363463,0.1417980194091797,0.4983120686619378,1.0,0.2845566630363463,0.0,3,2
0.3660247683525084,0.040823936462402344,0.11153326220559459,1.0,0.3660247683525084,0.0,3,0
0.6835643410682677,0.44284534454345703,0.6478473465297834,1.0,0.6835643410682677,0.0,4,3
0.15450397729873644,0.038987159729003906,0.25233757998100903,1.0,0.15450397729873644,0.0,2,1
0.11364654302597033,0.13018417358398438,1.14551811359748,1.0,0.11364654302597033,0.0,1,4
0.1270326733589171,0.10375213623046875,0.8167358324997877,1.0,0.1270326733589171,0.0,1,3
0.05858246088027941,0.0020780563354492188,0.035472329161726185,1.0,0.05858246088027941,0.0,0,0
2.1795665383338925,2.22908878326416,1.0227211438876849,0.0,0.0,0.3562071871080222,4,4
0.22764364480972277,0.0869598388671875,0.3819998530592557,1.0,0.22764364480972277,0.0,2,1
0.28763297796249376,0.06373977661132812,0.22160107322478004,1.0,0.28763297796249376,0.0,3,1
0.5467801451683043,0.18947696685791016,0.3465322735879286,1.0,0.5467801451683043,0.0,4,1
0.1591596961021422,0.020994186401367188,0.13190642427398186,1.0,0.1591596961021422,0.0,2,0
0.03223333358764635,0.042654991149902344,1.3233192599803008,1.0,0.03223333358764635,0.0,0,4
0.1324328541755675,0.06252002716064453,0.4720884976001585,1.0,0.1324328541755675,0.0,1,2
1.4144555687904357,0.6192960739135742,0.4378335294357546,1.0,1.4144555687904357,0.0,4,2
0.02940479516983019,0.021346569061279297,0.7259553735365324,1.0,0.02940479516983019,0.0,0,3
0.2936210989952086,0.43976688385009766,1.4977359779491661,1.0,0.2936210989952086,0.0,3,4
0.14644423723220812,0.1419963836669922,0.9696276640905764,1.0,0.14644423723220812,0.0,2,4
0.04690638780593859,0.00319671630859375,0.06815098024216287,1.0,0.04690638780593859,0.0,0,0
0.01286051273345934,0.0040740966796875,0.31679115476382813,1.0,0.01286051273345934,0.0,0,1
0.22806481122970568,0.433319091796875,1.899982243908896,1.0,0.22806481122970568,0.0,2,4
0.06079522371292101,0.018003463745117188,0.29613286448505743,1.0,0.06079522371292101,0.0,1,1
0.15438548326492296,0.005999565124511719,0.038860940793355316,1.0,0.15438548326492296,0.0,2,0
