dataset,t,method,mean_reward,compliance,viol_rate,mean_list_risk,p95_risk,B,tau,cand_n,lam_penalty,warmup,oracle_mean_reward,oracle_gap,V_left_end,elig_seen,infeasible,expected_reward,tuned_eta0,dual_lambda,mean_du,online_violation_rate
ML-20M,49,quota,0.996633768081665,0.902,0.098,4.604458332061768,5.679274082183838,5.470155239105225,0.9,1000.0,0.7023632526397705,20.0,0.9966500401496888,1.627206802368164e-05,1.0,240.0,,0.996633768081665,,,,
Amazon-VideoGames,0,mu,0.9912059307098388,0.8,0.2,5.723459243774414,5.879199028015137,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9912059307098388,,,,
Amazon-VideoGames,1,mu,0.992725133895874,0.795,0.205,5.723860263824463,5.877290725708008,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.992725133895874,,,,
Amazon-VideoGames,2,mu,0.993843138217926,0.793,0.207,5.723082065582275,5.8842597007751465,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.993843138217926,,,,
Amazon-VideoGames,3,mu,0.9947354793548584,0.789,0.211,5.72272253036499,5.88176965713501,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9947354793548584,,,,
Amazon-VideoGames,4,mu,0.995399296283722,0.779,0.221,5.722553730010986,5.8903679847717285,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.995399296283722,,,,
Amazon-VideoGames,5,mu,0.9961984753608704,0.772,0.228,5.72338342666626,5.887391567230225,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9961984753608704,,,,
Amazon-VideoGames,6,mu,0.996690571308136,0.764,0.236,5.723552703857422,5.881858825683594,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.996690571308136,,,,
Amazon-VideoGames,7,mu,0.9969351887702942,0.76,0.24,5.72382116317749,5.88903284072876,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9969351887702942,,,,
Amazon-VideoGames,8,mu,0.9973695278167723,0.757,0.243,5.723501682281494,5.890461444854736,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9973695278167723,,,,
Amazon-VideoGames,9,mu,0.9976112246513368,0.741,0.259,5.723471641540527,5.892876625061035,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9976112246513368,,,,
Amazon-VideoGames,10,mu,0.9978089332580566,0.74,0.26,5.723910331726074,5.893757343292236,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9978089332580566,,,,
Amazon-VideoGames,11,mu,0.997940719127655,0.743,0.257,5.723696231842041,5.890223503112793,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.997940719127655,,,,
Amazon-VideoGames,12,mu,0.998065710067749,0.742,0.258,5.72366189956665,5.893893718719482,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.998065710067749,,,,
Amazon-VideoGames,13,mu,0.9982771277427672,0.741,0.259,5.72367000579834,5.894528865814209,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9982771277427672,,,,
Amazon-VideoGames,14,mu,0.9983198642730712,0.741,0.259,5.723778247833252,5.893014907836914,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9983198642730712,,,,
Amazon-VideoGames,15,mu,0.9983730316162108,0.737,0.263,5.724356174468994,5.896568298339844,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9983730316162108,,,,
Amazon-VideoGames,16,mu,0.9985334277153016,0.732,0.268,5.72415018081665,5.89961576461792,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9985334277153016,,,,
Amazon-VideoGames,17,mu,0.9985867738723756,0.726,0.274,5.724104404449463,5.89452600479126,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9985867738723756,,,,
Amazon-VideoGames,18,mu,0.998629093170166,0.72,0.28,5.723998069763184,5.899068355560303,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.998629093170166,,,,
Amazon-VideoGames,19,mu,0.9986989498138428,0.721,0.279,5.724125862121582,5.9000563621521,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9986989498138428,,,,
Amazon-VideoGames,20,mu,0.9987070560455322,0.723,0.277,5.724067211151123,5.899481296539307,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9987070560455322,,,,
Amazon-VideoGames,21,mu,0.9987646341323853,0.727,0.273,5.72467565536499,5.901041030883789,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9987646341323853,,,,
Amazon-VideoGames,22,mu,0.9987579584121704,0.723,0.277,5.724793434143066,5.897934436798096,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9987579584121704,,,,
Amazon-VideoGames,23,mu,0.9988413453102112,0.722,0.278,5.724442005157471,5.904684543609619,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988413453102112,,,,
Amazon-VideoGames,24,mu,0.9988869428634644,0.724,0.276,5.724584102630615,5.908336162567139,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988869428634644,,,,
Amazon-VideoGames,25,mu,0.9988722205162048,0.727,0.273,5.724226474761963,5.902759075164795,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988722205162048,,,,
Amazon-VideoGames,26,mu,0.9988749623298644,0.723,0.277,5.7238616943359375,5.902758598327637,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988749623298644,,,,
Amazon-VideoGames,27,mu,0.9989252686500548,0.727,0.273,5.723666191101074,5.899931907653809,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989252686500548,,,,
Amazon-VideoGames,28,mu,0.9989570379257202,0.725,0.275,5.723684787750244,5.902665138244629,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989570379257202,,,,
Amazon-VideoGames,29,mu,0.9989802241325378,0.725,0.275,5.723826408386231,5.904219150543213,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989802241325378,,,,
Amazon-VideoGames,30,mu,0.9989722967147828,0.729,0.271,5.724038124084473,5.906241893768311,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989722967147828,,,,
Amazon-VideoGames,31,mu,0.999001443386078,0.723,0.277,5.723901271820068,5.906708240509033,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999001443386078,,,,
Amazon-VideoGames,32,mu,0.9989583492279052,0.724,0.276,5.723618984222412,5.9079413414001465,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989583492279052,,,,
Amazon-VideoGames,33,mu,0.9990360736846924,0.727,0.273,5.7235636711120605,5.912672996520996,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990360736846924,,,,
Amazon-VideoGames,34,mu,0.999040186405182,0.724,0.276,5.722915172576904,5.906078815460205,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999040186405182,,,,
Amazon-VideoGames,35,mu,0.9990471005439758,0.719,0.281,5.723613262176514,5.899844646453857,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990471005439758,,,,
Amazon-VideoGames,36,mu,0.9990474581718444,0.724,0.276,5.723264694213867,5.899832725524902,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990474581718444,,,,
Amazon-VideoGames,37,mu,0.99906325340271,0.725,0.275,5.723611354827881,5.902728080749512,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.99906325340271,,,,
Amazon-VideoGames,38,mu,0.9990557432174684,0.726,0.274,5.723408222198486,5.902902126312256,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990557432174684,,,,
Amazon-VideoGames,39,mu,0.9990883469581604,0.722,0.278,5.723352909088135,5.902126789093018,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990883469581604,,,,
Amazon-VideoGames,40,mu,0.99907785654068,0.72,0.28,5.7233076095581055,5.903385639190674,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.99907785654068,,,,
Amazon-VideoGames,41,mu,0.9990931153297424,0.712,0.288,5.723903179168701,5.907023906707764,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990931153297424,,,,
Amazon-VideoGames,42,mu,0.9990901947021484,0.717,0.283,5.723996162414551,5.902863025665283,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990901947021484,,,,
Amazon-VideoGames,43,mu,0.9990928173065186,0.716,0.284,5.723933696746826,5.904651165008545,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990928173065186,,,,
Amazon-VideoGames,44,mu,0.9991047978401184,0.709,0.291,5.723935604095459,5.905081748962402,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991047978401184,,,,
Amazon-VideoGames,45,mu,0.9991126656532288,0.715,0.285,5.724252700805664,5.910118103027344,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991126656532288,,,,
Amazon-VideoGames,46,mu,0.9991171956062316,0.717,0.283,5.724200248718262,5.91087818145752,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991171956062316,,,,
Amazon-VideoGames,47,mu,0.999130129814148,0.72,0.28,5.724180698394775,5.906121730804443,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999130129814148,,,,
Amazon-VideoGames,48,mu,0.9991209506988524,0.718,0.282,5.724164009094238,5.905897617340088,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991209506988524,,,,
Amazon-VideoGames,49,mu,0.999165654182434,0.717,0.283,5.7239179611206055,5.905086040496826,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999165654182434,,,,
Amazon-VideoGames,0,penalty,0.991360604763031,0.831,0.169,5.712764739990234,5.867921352386475,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.991360604763031,,,,
Amazon-VideoGames,1,penalty,0.9926140308380128,0.829,0.171,5.712510585784912,5.873036861419678,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9926140308380128,,,,
Amazon-VideoGames,2,penalty,0.993943214416504,0.823,0.177,5.711350440979004,5.874986171722412,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.993943214416504,,,,
Amazon-VideoGames,3,penalty,0.9947905540466307,0.826,0.174,5.7103376388549805,5.876285552978516,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9947905540466307,,,,
Amazon-VideoGames,4,penalty,0.9955028295516968,0.813,0.187,5.710058212280273,5.876410961151123,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9955028295516968,,,,
Amazon-VideoGames,5,penalty,0.9960826635360718,0.815,0.185,5.70919942855835,5.875448703765869,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9960826635360718,,,,
Amazon-VideoGames,6,penalty,0.9965524673461914,0.809,0.191,5.709678649902344,5.876110076904297,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9965524673461914,,,,
Amazon-VideoGames,7,penalty,0.996842920780182,0.796,0.204,5.7100324630737305,5.872447490692139,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.996842920780182,,,,
Amazon-VideoGames,8,penalty,0.9972966313362122,0.794,0.206,5.709758281707764,5.87235164642334,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9972966313362122,,,,
Amazon-VideoGames,9,penalty,0.997490644454956,0.786,0.214,5.71024751663208,5.874771595001221,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.997490644454956,,,,
Amazon-VideoGames,10,penalty,0.997816801071167,0.793,0.207,5.710202217102051,5.878775119781494,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.997816801071167,,,,
Amazon-VideoGames,11,penalty,0.9980540871620178,0.777,0.223,5.710098743438721,5.878959655761719,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9980540871620178,,,,
Amazon-VideoGames,12,penalty,0.998117446899414,0.782,0.218,5.710096836090088,5.8789591789245605,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.998117446899414,,,,
Amazon-VideoGames,13,penalty,0.9982552528381348,0.786,0.214,5.709827899932861,5.880153656005859,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9982552528381348,,,,
Amazon-VideoGames,14,penalty,0.9983412027359008,0.783,0.217,5.709348201751709,5.8820624351501465,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9983412027359008,,,,
Amazon-VideoGames,15,penalty,0.9984139204025269,0.774,0.226,5.709693431854248,5.890617847442627,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9984139204025269,,,,
Amazon-VideoGames,16,penalty,0.9984487295150756,0.777,0.223,5.709963321685791,5.878011703491211,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9984487295150756,,,,
Amazon-VideoGames,17,penalty,0.9985727667808532,0.776,0.224,5.709510326385498,5.8767828941345215,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9985727667808532,,,,
Amazon-VideoGames,18,penalty,0.9986227750778198,0.777,0.223,5.709782123565674,5.8810882568359375,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9986227750778198,,,,
Amazon-VideoGames,19,penalty,0.9986735582351683,0.779,0.221,5.709468841552734,5.880637645721436,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9986735582351683,,,,
Amazon-VideoGames,20,penalty,0.9987279176712036,0.78,0.22,5.709347248077393,5.880403518676758,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9987279176712036,,,,
Amazon-VideoGames,21,penalty,0.9987830519676208,0.783,0.217,5.70859432220459,5.877964019775391,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9987830519676208,,,,
Amazon-VideoGames,22,penalty,0.9988178610801696,0.78,0.22,5.709066390991211,5.880064964294434,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988178610801696,,,,
Amazon-VideoGames,23,penalty,0.998832643032074,0.778,0.222,5.708723068237305,5.877885341644287,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.998832643032074,,,,
Amazon-VideoGames,24,penalty,0.9988726377487184,0.779,0.221,5.708720207214356,5.880638122558594,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988726377487184,,,,
Amazon-VideoGames,25,penalty,0.9988688826560974,0.775,0.225,5.709251880645752,5.88325309753418,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988688826560974,,,,
Amazon-VideoGames,26,penalty,0.9988937973976136,0.778,0.222,5.70924711227417,5.87804651260376,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9988937973976136,,,,
Amazon-VideoGames,27,penalty,0.9989590048789978,0.772,0.228,5.70897388458252,5.880947589874268,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989590048789978,,,,
Amazon-VideoGames,28,penalty,0.9989492297172546,0.769,0.231,5.709217548370361,5.882515907287598,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989492297172546,,,,
Amazon-VideoGames,29,penalty,0.9989880919456482,0.774,0.226,5.709020137786865,5.8846211433410645,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989880919456482,,,,
Amazon-VideoGames,30,penalty,0.9989659190177916,0.779,0.221,5.7086381912231445,5.889409065246582,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9989659190177916,,,,
Amazon-VideoGames,31,penalty,0.9990258812904358,0.78,0.22,5.708641529083252,5.89055871963501,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990258812904358,,,,
Amazon-VideoGames,32,penalty,0.9990009665489196,0.781,0.219,5.708593845367432,5.889409065246582,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990009665489196,,,,
Amazon-VideoGames,33,penalty,0.9990255236625672,0.774,0.226,5.70884370803833,5.889124870300293,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990255236625672,,,,
Amazon-VideoGames,34,penalty,0.999008059501648,0.773,0.227,5.708275318145752,5.889869689941406,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999008059501648,,,,
Amazon-VideoGames,35,penalty,0.9990472793579102,0.77,0.23,5.708343982696533,5.889869689941406,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990472793579102,,,,
Amazon-VideoGames,36,penalty,0.999048352241516,0.773,0.227,5.708511352539063,5.889869689941406,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999048352241516,,,,
Amazon-VideoGames,37,penalty,0.999071717262268,0.771,0.229,5.708564758300781,5.89098596572876,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999071717262268,,,,
Amazon-VideoGames,38,penalty,0.999076783657074,0.77,0.23,5.708471775054932,5.890429973602295,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999076783657074,,,,
Amazon-VideoGames,39,penalty,0.999038577079773,0.766,0.234,5.70794153213501,5.8896684646606445,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999038577079773,,,,
Amazon-VideoGames,40,penalty,0.9990752935409546,0.769,0.231,5.708163738250732,5.8896684646606445,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990752935409546,,,,
Amazon-VideoGames,41,penalty,0.9991020560264589,0.768,0.232,5.708088874816895,5.890538692474365,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991020560264589,,,,
Amazon-VideoGames,42,penalty,0.9991114735603333,0.767,0.233,5.708137035369873,5.893645763397217,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991114735603333,,,,
Amazon-VideoGames,43,penalty,0.9991072416305542,0.766,0.234,5.708111763000488,5.892673492431641,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991072416305542,,,,
Amazon-VideoGames,44,penalty,0.9990991353988647,0.771,0.229,5.707790374755859,5.892645359039307,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990991353988647,,,,
Amazon-VideoGames,45,penalty,0.9990972876548768,0.776,0.224,5.707832336425781,5.891929626464844,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9990972876548768,,,,
Amazon-VideoGames,46,penalty,0.999121904373169,0.767,0.233,5.70747184753418,5.892053604125977,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.999121904373169,,,,
Amazon-VideoGames,47,penalty,0.9991019368171692,0.771,0.229,5.707360744476318,5.895122051239014,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991019368171692,,,,
Amazon-VideoGames,48,penalty,0.9991471171379088,0.772,0.228,5.707348823547363,5.893021583557129,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991471171379088,,,,
Amazon-VideoGames,49,penalty,0.9991234540939332,0.766,0.234,5.707591533660889,5.896691799163818,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,,0.9991234540939332,,,,
Amazon-VideoGames,0,hard,0.9911381602287292,1.0,0.0,5.710319995880127,5.81525993347168,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9911381602287292,,,,
Amazon-VideoGames,1,hard,0.9925169944763184,1.0,0.0,5.710382461547852,5.8154401779174805,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9925169944763184,,,,
Amazon-VideoGames,2,hard,0.993748664855957,1.0,0.0,5.70905876159668,5.815497398376465,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.993748664855957,,,,
Amazon-VideoGames,3,hard,0.9946234226226808,1.0,0.0,5.707350254058838,5.816266059875488,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9946234226226808,,,,
Amazon-VideoGames,4,hard,0.995394766330719,1.0,0.0,5.706554889678955,5.81627082824707,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.995394766330719,,,,
Amazon-VideoGames,5,hard,0.9959564208984376,1.0,0.0,5.707132339477539,5.815909385681152,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9959564208984376,,,,
Amazon-VideoGames,6,hard,0.996424674987793,1.0,0.0,5.70720911026001,5.816790580749512,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.996424674987793,,,,
Amazon-VideoGames,7,hard,0.9968858957290648,1.0,0.0,5.706829071044922,5.816563129425049,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9968858957290648,,,,
Amazon-VideoGames,8,hard,0.9971349835395812,1.0,0.0,5.70719051361084,5.816905498504639,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9971349835395812,,,,
Amazon-VideoGames,9,hard,0.9974673986434937,1.0,0.0,5.706976413726807,5.816566467285156,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9974673986434937,,,,
Amazon-VideoGames,10,hard,0.997557818889618,1.0,0.0,5.706363201141357,5.816662311553955,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.997557818889618,,,,
Amazon-VideoGames,11,hard,0.9978206753730774,1.0,0.0,5.706036567687988,5.8164896965026855,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9978206753730774,,,,
Amazon-VideoGames,12,hard,0.9980111122131348,1.0,0.0,5.705249786376953,5.816006660461426,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9980111122131348,,,,
Amazon-VideoGames,13,hard,0.998124361038208,1.0,0.0,5.705087184906006,5.816751956939697,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.998124361038208,,,,
Amazon-VideoGames,14,hard,0.9982908964157104,1.0,0.0,5.704243183135986,5.816431522369385,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9982908964157104,,,,
Amazon-VideoGames,15,hard,0.9983956217765808,1.0,0.0,5.704174995422363,5.816178321838379,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9983956217765808,,,,
Amazon-VideoGames,16,hard,0.9984400868415833,1.0,0.0,5.70414400100708,5.815936088562012,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9984400868415833,,,,
Amazon-VideoGames,17,hard,0.9985319972038268,1.0,0.0,5.703290939331055,5.815261363983154,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9985319972038268,,,,
Amazon-VideoGames,18,hard,0.9985514879226683,1.0,0.0,5.703392505645752,5.815274715423584,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9985514879226683,,,,
Amazon-VideoGames,19,hard,0.9986109733581544,1.0,0.0,5.703617572784424,5.815829277038574,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9986109733581544,,,,
Amazon-VideoGames,20,hard,0.9986668825149536,1.0,0.0,5.703344821929932,5.815261363983154,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9986668825149536,,,,
Amazon-VideoGames,21,hard,0.9987418055534364,1.0,0.0,5.703170776367188,5.815390110015869,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9987418055534364,,,,
Amazon-VideoGames,22,hard,0.9987078905105592,1.0,0.0,5.703535079956055,5.815835475921631,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9987078905105592,,,,
Amazon-VideoGames,23,hard,0.9987287521362304,1.0,0.0,5.702943325042725,5.816126346588135,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9987287521362304,,,,
Amazon-VideoGames,24,hard,0.9988182783126832,1.0,0.0,5.702533721923828,5.816297054290772,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9988182783126832,,,,
Amazon-VideoGames,25,hard,0.9988816380500792,1.0,0.0,5.702497482299805,5.816296577453613,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9988816380500792,,,,
Amazon-VideoGames,26,hard,0.998845398426056,1.0,0.0,5.702679634094238,5.816357135772705,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.998845398426056,,,,
Amazon-VideoGames,27,hard,0.9988616704940796,1.0,0.0,5.702548980712891,5.8162617683410645,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9988616704940796,,,,
Amazon-VideoGames,28,hard,0.9989383816719056,1.0,0.0,5.702335357666016,5.816296577453613,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9989383816719056,,,,
Amazon-VideoGames,29,hard,0.9989058971405028,1.0,0.0,5.701954364776611,5.815735340118408,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9989058971405028,,,,
Amazon-VideoGames,30,hard,0.998968243598938,1.0,0.0,5.701888561248779,5.815701961517334,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.998968243598938,,,,
Amazon-VideoGames,31,hard,0.9989795088768004,1.0,0.0,5.701986312866211,5.815701961517334,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9989795088768004,,,,
Amazon-VideoGames,32,hard,0.9989656805992126,1.0,0.0,5.702507972717285,5.81527042388916,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9989656805992126,,,,
Amazon-VideoGames,33,hard,0.99901282787323,1.0,0.0,5.702622413635254,5.8158063888549805,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.99901282787323,,,,
Amazon-VideoGames,34,hard,0.9990214109420776,1.0,0.0,5.702385902404785,5.816331386566162,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990214109420776,,,,
Amazon-VideoGames,35,hard,0.9990467429161072,1.0,0.0,5.702132701873779,5.815779685974121,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990467429161072,,,,
Amazon-VideoGames,36,hard,0.9990261197090148,1.0,0.0,5.702304363250732,5.815260887145996,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990261197090148,,,,
Amazon-VideoGames,37,hard,0.9990271925926208,1.0,0.0,5.701989650726318,5.815715312957764,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990271925926208,,,,
Amazon-VideoGames,38,hard,0.9990658164024352,1.0,0.0,5.701692581176758,5.815262317657471,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990658164024352,,,,
Amazon-VideoGames,39,hard,0.999040424823761,1.0,0.0,5.701862812042236,5.815261363983154,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.999040424823761,,,,
Amazon-VideoGames,40,hard,0.9990827441215516,1.0,0.0,5.70164155960083,5.815261363983154,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990827441215516,,,,
Amazon-VideoGames,41,hard,0.9990954995155334,1.0,0.0,5.7013936042785645,5.815260887145996,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990954995155334,,,,
Amazon-VideoGames,42,hard,0.9990731477737428,1.0,0.0,5.700950145721436,5.815720081329346,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990731477737428,,,,
