dataset,method,highrisk_cohort,served_risk,hit,bad_exposure
ML-20M,Penalty,1.0,0.907552182674408,0.0,0.0
ML-20M,Penalty,1.0,0.7708889842033386,0.0,0.0
ML-20M,Penalty,0.0,0.31051746010780334,1.0,0.0
ML-20M,Penalty,0.0,0.569360077381134,0.0,0.0
ML-20M,Penalty,0.0,0.38649845123291016,0.0,0.0
ML-20M,Penalty,0.0,0.22542664408683777,0.0,0.0
ML-20M,Penalty,1.0,0.8247689008712769,0.0,0.0
ML-20M,Penalty,1.0,1.2532538175582886,0.0,1.0
ML-20M,Penalty,0.0,0.724544107913971,0.0,0.0
ML-20M,Penalty,0.0,0.8464248776435852,0.0,0.0
ML-20M,Penalty,1.0,1.3002495765686035,0.0,1.0
ML-20M,Penalty,0.0,0.6820201277732849,0.0,0.0
ML-20M,Penalty,0.0,0.5509810447692871,0.0,0.0
ML-20M,Penalty,0.0,0.40209656953811646,0.0,0.0
ML-20M,Penalty,0.0,0.634208619594574,0.0,0.0
ML-20M,Penalty,0.0,0.5951461791992188,0.0,0.0
ML-20M,Penalty,1.0,0.7897388935089111,0.0,0.0
ML-20M,Penalty,0.0,0.5068753957748413,0.0,0.0
ML-20M,Penalty,1.0,1.2140612602233887,0.0,1.0
ML-20M,Penalty,1.0,1.495201587677002,0.0,1.0
ML-20M,Penalty,0.0,0.36162716150283813,0.0,0.0
ML-20M,Penalty,1.0,1.232649803161621,0.0,1.0
ML-20M,Penalty,0.0,0.6491193175315857,0.0,0.0
ML-20M,Penalty,1.0,0.8402197360992432,0.0,0.0
ML-20M,Penalty,1.0,0.8601836562156677,0.0,0.0
ML-20M,Penalty,0.0,0.7704836130142212,0.0,0.0
ML-20M,Penalty,0.0,0.751581072807312,0.0,0.0
ML-20M,Penalty,0.0,0.47452884912490845,0.0,0.0
ML-20M,Penalty,0.0,0.38682183623313904,0.0,0.0
ML-20M,Penalty,0.0,0.41321301460266113,0.0,0.0
ML-20M,Penalty,0.0,0.543263852596283,0.0,0.0
ML-20M,Penalty,0.0,0.4915923774242401,0.0,0.0
ML-20M,Penalty,0.0,0.4492414891719818,0.0,0.0
ML-20M,Penalty,0.0,0.66350257396698,0.0,0.0
ML-20M,Penalty,0.0,0.47730889916419983,0.0,0.0
ML-20M,Penalty,0.0,0.3374742567539215,0.0,0.0
ML-20M,Penalty,1.0,1.0808892250061035,0.0,1.0
ML-20M,Penalty,0.0,0.16213437914848328,0.0,0.0
ML-20M,Penalty,0.0,0.40615546703338623,1.0,0.0
ML-20M,Penalty,0.0,0.8705464005470276,1.0,0.0
ML-20M,Penalty,0.0,0.3447563946247101,0.0,0.0
ML-20M,Penalty,0.0,0.6446945667266846,0.0,0.0
ML-20M,Penalty,0.0,0.7920185327529907,0.0,0.0
ML-20M,Penalty,0.0,0.3502393662929535,0.0,0.0
ML-20M,Penalty,0.0,0.6575815677642822,0.0,0.0
ML-20M,Penalty,1.0,1.1491845846176147,0.0,1.0
ML-20M,Penalty,0.0,0.14403587579727173,0.0,0.0
ML-20M,Penalty,0.0,0.4970499575138092,0.0,0.0
ML-20M,Penalty,0.0,0.4372720718383789,0.0,0.0
ML-20M,Penalty,0.0,0.7163472175598145,0.0,0.0
ML-20M,Penalty,0.0,0.45316368341445923,0.0,0.0
ML-20M,Penalty,0.0,0.4172709584236145,0.0,0.0
ML-20M,Penalty,0.0,0.8926528096199036,0.0,0.0
ML-20M,Penalty,0.0,0.3380659818649292,0.0,0.0
ML-20M,Penalty,0.0,0.47676369547843933,0.0,0.0
ML-20M,Penalty,1.0,1.1831636428833008,0.0,1.0
ML-20M,Penalty,0.0,0.4728320837020874,0.0,0.0
ML-20M,Penalty,0.0,0.5638556480407715,0.0,0.0
ML-20M,Penalty,1.0,0.6360688209533691,0.0,0.0
ML-20M,Penalty,0.0,0.7441923022270203,0.0,0.0
ML-20M,Penalty,0.0,0.6950269341468811,0.0,0.0
ML-20M,Penalty,0.0,0.8815371990203857,0.0,0.0
ML-20M,Penalty,0.0,0.7135084867477417,0.0,0.0
ML-20M,Penalty,0.0,0.5513451099395752,0.0,0.0
ML-20M,Penalty,1.0,1.0703996419906616,0.0,1.0
ML-20M,Penalty,0.0,0.5570919513702393,0.0,0.0
ML-20M,Penalty,1.0,0.5878148078918457,0.0,0.0
ML-20M,Penalty,0.0,0.6130968332290649,0.0,0.0
ML-20M,Penalty,0.0,0.656779944896698,0.0,0.0
ML-20M,Penalty,0.0,0.09447935968637466,1.0,0.0
ML-20M,Penalty,0.0,0.47997671365737915,1.0,0.0
ML-20M,Penalty,0.0,0.532977283000946,0.0,0.0
ML-20M,Penalty,0.0,0.43884679675102234,0.0,0.0
ML-20M,Penalty,0.0,0.7415152788162231,0.0,0.0
ML-20M,Penalty,0.0,0.6426323056221008,0.0,0.0
ML-20M,Penalty,0.0,0.5578837990760803,0.0,0.0
ML-20M,Penalty,0.0,0.5470159649848938,0.0,0.0
ML-20M,Penalty,0.0,0.11415995657444,0.0,0.0
ML-20M,Penalty,0.0,0.31564751267433167,0.0,0.0
ML-20M,Penalty,0.0,0.26936814188957214,0.0,0.0
ML-20M,Penalty,1.0,0.7695479989051819,0.0,0.0
ML-20M,Penalty,1.0,0.9109449982643127,0.0,0.0
ML-20M,Penalty,0.0,0.8186007142066956,0.0,0.0
ML-20M,Penalty,0.0,0.23635746538639069,0.0,0.0
ML-20M,Penalty,0.0,0.4658689796924591,1.0,0.0
ML-20M,Penalty,0.0,0.7128818035125732,0.0,0.0
ML-20M,Penalty,1.0,0.7709804773330688,0.0,0.0
ML-20M,Penalty,0.0,0.8292679190635681,0.0,0.0
ML-20M,Penalty,1.0,0.923088550567627,0.0,0.0
ML-20M,Penalty,0.0,0.4283282458782196,0.0,0.0
ML-20M,Penalty,1.0,0.6622608304023743,0.0,0.0
ML-20M,Penalty,0.0,0.45826953649520874,0.0,0.0
ML-20M,Penalty,0.0,0.4763267934322357,0.0,0.0
ML-20M,Penalty,0.0,0.6063632965087891,0.0,0.0
ML-20M,Penalty,0.0,0.8358713984489441,0.0,0.0
ML-20M,Penalty,0.0,0.9624101519584656,0.0,0.0
ML-20M,Penalty,0.0,0.19573655724525452,0.0,0.0
ML-20M,Penalty,0.0,0.554923951625824,1.0,0.0
ML-20M,Penalty,0.0,0.28592437505722046,0.0,0.0
ML-20M,Penalty,0.0,0.7845010757446289,0.0,0.0
ML-20M,Penalty,0.0,0.6055722236633301,0.0,0.0
ML-20M,Penalty,0.0,0.5504485368728638,0.0,0.0
ML-20M,Penalty,0.0,0.5280652642250061,0.0,0.0
ML-20M,Penalty,0.0,0.6177741289138794,0.0,0.0
ML-20M,Penalty,0.0,0.5580652952194214,0.0,0.0
ML-20M,Penalty,0.0,0.3712203800678253,1.0,0.0
ML-20M,Penalty,0.0,0.7288938760757446,0.0,0.0
ML-20M,Penalty,0.0,0.7368512749671936,0.0,0.0
ML-20M,Penalty,0.0,0.5540961623191833,0.0,0.0
ML-20M,Penalty,0.0,0.33580464124679565,0.0,0.0
ML-20M,Penalty,0.0,0.45126572251319885,0.0,0.0
ML-20M,Penalty,0.0,0.6682156324386597,0.0,0.0
ML-20M,Penalty,0.0,0.852205216884613,0.0,0.0
ML-20M,Penalty,1.0,1.199485421180725,0.0,1.0
ML-20M,Penalty,0.0,0.5762063264846802,0.0,0.0
ML-20M,Penalty,1.0,1.0020058155059814,0.0,1.0
ML-20M,Penalty,0.0,0.28655916452407837,0.0,0.0
ML-20M,Penalty,0.0,0.5668653249740601,0.0,0.0
ML-20M,Penalty,0.0,0.45468032360076904,0.0,0.0
ML-20M,Penalty,0.0,0.5245230793952942,0.0,0.0
ML-20M,Penalty,0.0,0.23716853559017181,0.0,0.0
ML-20M,Penalty,0.0,0.6644415855407715,0.0,0.0
ML-20M,Penalty,1.0,0.6448714733123779,0.0,0.0
ML-20M,Penalty,0.0,0.750286340713501,0.0,0.0
ML-20M,Penalty,0.0,0.4462924897670746,0.0,0.0
ML-20M,Penalty,0.0,0.6507357954978943,1.0,0.0
ML-20M,Penalty,0.0,0.8328500390052795,0.0,0.0
ML-20M,Penalty,0.0,0.6370487809181213,0.0,0.0
ML-20M,Penalty,0.0,0.4988562762737274,0.0,0.0
ML-20M,Penalty,0.0,0.8470423817634583,0.0,0.0
ML-20M,Penalty,0.0,0.5598462820053101,0.0,0.0
ML-20M,Penalty,0.0,0.6672630906105042,0.0,0.0
ML-20M,Penalty,0.0,0.8083248138427734,0.0,0.0
ML-20M,Penalty,0.0,0.49816209077835083,0.0,0.0
ML-20M,Penalty,0.0,0.4540587365627289,0.0,0.0
ML-20M,Penalty,0.0,0.48577991127967834,0.0,0.0
ML-20M,Penalty,0.0,0.7236378192901611,0.0,0.0
ML-20M,Penalty,0.0,0.4362622797489166,0.0,0.0
ML-20M,Penalty,0.0,0.7531014680862427,0.0,0.0
ML-20M,Penalty,0.0,0.7887746095657349,0.0,0.0
ML-20M,Penalty,0.0,0.8796996474266052,0.0,0.0
ML-20M,Penalty,0.0,0.48810404539108276,0.0,0.0
ML-20M,Penalty,0.0,0.5699912309646606,0.0,0.0
ML-20M,Penalty,1.0,0.760290265083313,0.0,0.0
ML-20M,Penalty,0.0,0.4353085458278656,0.0,0.0
ML-20M,Penalty,0.0,0.7873879075050354,0.0,0.0
ML-20M,Penalty,0.0,0.523430347442627,0.0,0.0
ML-20M,Penalty,0.0,0.24531863629817963,0.0,0.0
ML-20M,Penalty,1.0,0.8971728086471558,0.0,0.0
ML-20M,Penalty,0.0,0.7660729885101318,0.0,0.0
ML-20M,Penalty,0.0,0.7551599740982056,0.0,0.0
ML-20M,Penalty,0.0,0.603748083114624,0.0,0.0
ML-20M,Penalty,0.0,0.2262474000453949,0.0,0.0
ML-20M,Penalty,0.0,0.24591541290283203,0.0,0.0
ML-20M,Penalty,0.0,0.6800525188446045,0.0,0.0
ML-20M,Penalty,0.0,0.595166802406311,0.0,0.0
ML-20M,Penalty,0.0,0.45052528381347656,0.0,0.0
ML-20M,Penalty,0.0,0.5152791738510132,0.0,0.0
ML-20M,Penalty,0.0,0.726976752281189,0.0,0.0
ML-20M,Penalty,0.0,0.272057443857193,0.0,0.0
ML-20M,Penalty,0.0,0.2783898413181305,0.0,0.0
ML-20M,Penalty,1.0,1.1952362060546875,0.0,1.0
ML-20M,Penalty,0.0,0.40187326073646545,1.0,0.0
ML-20M,Penalty,0.0,0.769602358341217,0.0,0.0
ML-20M,Penalty,0.0,0.7107935547828674,0.0,0.0
ML-20M,Penalty,0.0,0.5155171155929565,0.0,0.0
ML-20M,Penalty,0.0,0.7307560443878174,0.0,0.0
ML-20M,Penalty,0.0,0.6327452659606934,0.0,0.0
ML-20M,Penalty,0.0,0.42474129796028137,1.0,0.0
ML-20M,Penalty,1.0,0.9340301752090454,0.0,0.0
ML-20M,Penalty,0.0,0.7155764102935791,0.0,0.0
ML-20M,Penalty,1.0,0.9966020584106445,0.0,1.0
ML-20M,Penalty,1.0,1.0040686130523682,0.0,1.0
ML-20M,Penalty,0.0,0.23789682984352112,0.0,0.0
ML-20M,Penalty,0.0,0.26988187432289124,0.0,0.0
ML-20M,Penalty,1.0,1.1235995292663574,0.0,1.0
ML-20M,Penalty,0.0,0.1945275217294693,0.0,0.0
ML-20M,Penalty,0.0,0.2309378683567047,0.0,0.0
ML-20M,Penalty,0.0,0.38733434677124023,0.0,0.0
ML-20M,Penalty,0.0,0.49136102199554443,0.0,0.0
ML-20M,Penalty,0.0,0.46244797110557556,0.0,0.0
ML-20M,Penalty,0.0,0.896072268486023,0.0,0.0
ML-20M,Penalty,0.0,0.2694179117679596,0.0,0.0
ML-20M,Penalty,1.0,1.3810210227966309,0.0,1.0
ML-20M,Penalty,0.0,0.32993263006210327,0.0,0.0
ML-20M,Penalty,0.0,0.4687761664390564,0.0,0.0
ML-20M,Penalty,0.0,0.6369275450706482,0.0,0.0
ML-20M,Penalty,0.0,0.6911059617996216,0.0,0.0
ML-20M,Penalty,0.0,0.6207157969474792,0.0,0.0
ML-20M,Penalty,0.0,0.34102287888526917,0.0,0.0
ML-20M,Penalty,0.0,0.3336680829524994,0.0,0.0
ML-20M,Penalty,1.0,0.9023197293281555,0.0,0.0
ML-20M,Penalty,0.0,0.738858163356781,0.0,0.0
ML-20M,Penalty,0.0,0.5436660647392273,0.0,0.0
ML-20M,Penalty,0.0,0.29392340779304504,0.0,0.0
ML-20M,Penalty,0.0,0.7642581462860107,0.0,0.0
ML-20M,Penalty,1.0,0.9918127059936523,0.0,1.0
ML-20M,Penalty,0.0,0.5569466352462769,0.0,0.0
ML-20M,Penalty,1.0,1.0005234479904175,0.0,1.0
ML-20M,Penalty,0.0,0.837955117225647,0.0,0.0
ML-20M,Penalty,0.0,0.4994654655456543,0.0,0.0
ML-20M,Penalty,0.0,0.3308011591434479,0.0,0.0
ML-20M,Penalty,1.0,1.0462651252746582,0.0,1.0
ML-20M,Penalty,1.0,0.9535102248191833,0.0,0.0
ML-20M,Penalty,0.0,0.5746056437492371,0.0,0.0
ML-20M,Penalty,0.0,0.39705219864845276,0.0,0.0
ML-20M,Penalty,0.0,0.5219523906707764,1.0,0.0
ML-20M,Penalty,0.0,0.5892814993858337,0.0,0.0
ML-20M,Penalty,1.0,0.9916521906852722,0.0,1.0
ML-20M,Penalty,0.0,0.750204861164093,0.0,0.0
ML-20M,Penalty,0.0,0.6904276609420776,0.0,0.0
ML-20M,Penalty,0.0,0.4951569736003876,0.0,0.0
ML-20M,Penalty,0.0,0.32494789361953735,0.0,0.0
ML-20M,Penalty,0.0,0.4456349015235901,0.0,0.0
ML-20M,Penalty,0.0,0.6340637803077698,0.0,0.0
ML-20M,Penalty,1.0,0.9245750308036804,0.0,0.0
ML-20M,Penalty,1.0,0.9074084758758545,0.0,0.0
ML-20M,Penalty,0.0,0.5547874569892883,0.0,0.0
ML-20M,Penalty,0.0,0.5068552494049072,1.0,0.0
ML-20M,Penalty,0.0,0.5494655966758728,0.0,0.0
ML-20M,Penalty,0.0,0.16095852851867676,0.0,0.0
ML-20M,Penalty,0.0,0.45135629177093506,0.0,0.0
ML-20M,Penalty,0.0,0.8526067137718201,0.0,0.0
ML-20M,Penalty,0.0,0.4909214377403259,0.0,0.0
ML-20M,Penalty,0.0,0.5432759523391724,0.0,0.0
ML-20M,Penalty,1.0,0.8336896896362305,0.0,0.0
ML-20M,Penalty,0.0,0.8148414492607117,0.0,0.0
ML-20M,Penalty,0.0,0.616334855556488,0.0,0.0
ML-20M,Penalty,1.0,1.2992677688598633,0.0,1.0
ML-20M,Penalty,0.0,0.4557478129863739,0.0,0.0
ML-20M,Penalty,0.0,0.47633475065231323,0.0,0.0
ML-20M,Penalty,0.0,0.6579861640930176,0.0,0.0
ML-20M,Penalty,0.0,0.5702160596847534,0.0,0.0
ML-20M,Penalty,0.0,0.6443749070167542,0.0,0.0
ML-20M,Penalty,0.0,0.4121617376804352,0.0,0.0
ML-20M,Penalty,0.0,0.44196975231170654,0.0,0.0
ML-20M,Penalty,0.0,0.29614943265914917,0.0,0.0
ML-20M,Penalty,0.0,0.6077867150306702,0.0,0.0
ML-20M,Penalty,0.0,0.2159344106912613,0.0,0.0
ML-20M,Penalty,0.0,0.5266082286834717,0.0,0.0
ML-20M,Penalty,0.0,0.48361700773239136,0.0,0.0
ML-20M,Penalty,0.0,0.46214067935943604,0.0,0.0
ML-20M,Penalty,0.0,0.5272817015647888,0.0,0.0
ML-20M,Penalty,0.0,0.8122901916503906,0.0,0.0
ML-20M,Penalty,0.0,0.4358297884464264,0.0,0.0
ML-20M,Penalty,0.0,0.34412285685539246,0.0,0.0
ML-20M,Penalty,0.0,0.49299049377441406,0.0,0.0
ML-20M,Penalty,0.0,0.2896544933319092,0.0,0.0
ML-20M,Penalty,0.0,0.28757089376449585,0.0,0.0
ML-20M,Penalty,0.0,0.6364999413490295,0.0,0.0
ML-20M,Penalty,0.0,0.26630380749702454,0.0,0.0
ML-20M,Penalty,1.0,1.0655651092529297,0.0,1.0
ML-20M,Penalty,0.0,0.5831944942474365,0.0,0.0
ML-20M,Penalty,0.0,0.30895888805389404,0.0,0.0
ML-20M,Penalty,1.0,1.191286325454712,0.0,1.0
ML-20M,Penalty,0.0,0.7104889750480652,0.0,0.0
ML-20M,Penalty,0.0,0.25863996148109436,0.0,0.0
ML-20M,Penalty,0.0,0.3437468707561493,0.0,0.0
ML-20M,Penalty,1.0,0.9555387496948242,0.0,0.0
ML-20M,Penalty,1.0,0.883618950843811,0.0,0.0
ML-20M,Penalty,1.0,1.037785530090332,0.0,1.0
ML-20M,Penalty,0.0,0.5243062973022461,0.0,0.0
ML-20M,Penalty,1.0,1.1241886615753174,0.0,1.0
ML-20M,Penalty,0.0,0.3835103511810303,0.0,0.0
ML-20M,Penalty,0.0,0.48599374294281006,0.0,0.0
ML-20M,Penalty,0.0,0.24293547868728638,0.0,0.0
ML-20M,Penalty,0.0,0.33688074350357056,0.0,0.0
ML-20M,Penalty,0.0,0.44872188568115234,0.0,0.0
ML-20M,Penalty,0.0,0.4332927167415619,0.0,0.0
ML-20M,Penalty,0.0,0.2612968683242798,0.0,0.0
ML-20M,Penalty,1.0,0.9737803936004639,0.0,1.0
ML-20M,Penalty,0.0,0.4379563629627228,1.0,0.0
ML-20M,Penalty,0.0,0.7160580158233643,0.0,0.0
ML-20M,Penalty,0.0,0.6503431797027588,0.0,0.0
ML-20M,Penalty,0.0,0.286952406167984,0.0,0.0
ML-20M,Penalty,0.0,0.6091600060462952,0.0,0.0
ML-20M,Penalty,0.0,0.7662181258201599,0.0,0.0
ML-20M,Penalty,0.0,0.7276384830474854,0.0,0.0
ML-20M,Penalty,0.0,0.701289713382721,0.0,0.0
ML-20M,Penalty,0.0,0.7286064624786377,0.0,0.0
ML-20M,Penalty,0.0,0.7937737703323364,0.0,0.0
ML-20M,Penalty,0.0,0.39297351241111755,0.0,0.0
ML-20M,Penalty,0.0,0.5325391888618469,0.0,0.0
ML-20M,Penalty,1.0,0.9750391244888306,0.0,1.0
ML-20M,Penalty,1.0,0.8853082656860352,0.0,0.0
ML-20M,Penalty,0.0,0.2783370316028595,0.0,0.0
ML-20M,Penalty,0.0,0.6301355957984924,0.0,0.0
ML-20M,Penalty,0.0,0.5752168297767639,0.0,0.0
ML-20M,Penalty,0.0,0.4415258765220642,0.0,0.0
ML-20M,Penalty,0.0,0.4079216420650482,0.0,0.0
ML-20M,Penalty,0.0,0.507636308670044,0.0,0.0
ML-20M,Penalty,0.0,0.599744439125061,0.0,0.0
ML-20M,Penalty,0.0,0.6638220548629761,1.0,0.0
ML-20M,Penalty,0.0,0.3223344087600708,0.0,0.0
ML-20M,Penalty,0.0,0.6002209782600403,0.0,0.0
ML-20M,Penalty,1.0,1.1171901226043701,0.0,1.0
ML-20M,Penalty,1.0,1.1053767204284668,0.0,1.0
ML-20M,Penalty,0.0,0.5358660221099854,0.0,0.0
ML-20M,Penalty,0.0,0.4633595943450928,0.0,0.0
ML-20M,Penalty,0.0,0.18595601618289948,0.0,0.0
ML-20M,Penalty,0.0,0.4565051794052124,0.0,0.0
ML-20M,Penalty,0.0,0.49044182896614075,0.0,0.0
ML-20M,Penalty,0.0,0.5109281539916992,0.0,0.0
ML-20M,Penalty,0.0,0.49987295269966125,0.0,0.0
ML-20M,Penalty,0.0,0.645346462726593,0.0,0.0
ML-20M,Penalty,0.0,0.567978024482727,0.0,0.0
ML-20M,Penalty,0.0,0.494490385055542,0.0,0.0
ML-20M,Penalty,1.0,1.1587783098220825,0.0,1.0
ML-20M,Penalty,1.0,0.7208203673362732,0.0,0.0
ML-20M,Penalty,0.0,0.46064522862434387,0.0,0.0
ML-20M,Penalty,1.0,1.2528797388076782,0.0,1.0
ML-20M,Penalty,1.0,1.2988760471343994,0.0,1.0
ML-20M,Penalty,0.0,0.17730966210365295,0.0,0.0
ML-20M,Penalty,0.0,0.47654280066490173,1.0,0.0
ML-20M,Penalty,0.0,0.705151379108429,0.0,0.0
ML-20M,Penalty,0.0,0.28565138578414917,1.0,0.0
ML-20M,Penalty,0.0,0.4221488833427429,0.0,0.0
ML-20M,Penalty,0.0,0.5093162655830383,0.0,0.0
ML-20M,Penalty,1.0,1.520357370376587,0.0,1.0
ML-20M,Penalty,0.0,0.7587011456489563,0.0,0.0
ML-20M,Penalty,0.0,0.47522425651550293,0.0,0.0
ML-20M,Penalty,0.0,0.3092264235019684,0.0,0.0
ML-20M,Penalty,0.0,0.26320794224739075,0.0,0.0
ML-20M,Penalty,0.0,0.5277840495109558,0.0,0.0
ML-20M,Penalty,0.0,0.5624963641166687,0.0,0.0
ML-20M,Penalty,0.0,0.3443581461906433,0.0,0.0
ML-20M,Penalty,0.0,0.4156981408596039,0.0,0.0
ML-20M,Penalty,0.0,0.48783355951309204,0.0,0.0
ML-20M,Penalty,0.0,0.4039527475833893,0.0,0.0
ML-20M,Penalty,1.0,0.8058600425720215,0.0,0.0
ML-20M,Penalty,0.0,0.5771476030349731,0.0,0.0
ML-20M,Penalty,0.0,0.6243130564689636,0.0,0.0
ML-20M,Penalty,0.0,0.4138229191303253,0.0,0.0
ML-20M,Penalty,1.0,0.7585752010345459,0.0,0.0
ML-20M,Penalty,0.0,0.517133355140686,0.0,0.0
ML-20M,Penalty,0.0,0.2600996494293213,0.0,0.0
ML-20M,Penalty,0.0,0.4080645740032196,0.0,0.0
ML-20M,Penalty,0.0,0.45493748784065247,0.0,0.0
ML-20M,Penalty,0.0,0.44525811076164246,0.0,0.0
ML-20M,Penalty,0.0,0.6147521734237671,1.0,0.0
ML-20M,Penalty,1.0,0.662697970867157,0.0,0.0
ML-20M,Penalty,0.0,0.24131837487220764,0.0,0.0
ML-20M,Penalty,0.0,0.3770935535430908,0.0,0.0
ML-20M,Penalty,0.0,0.5147899389266968,0.0,0.0
ML-20M,Penalty,0.0,0.3134841024875641,0.0,0.0
ML-20M,Penalty,0.0,0.5584332346916199,0.0,0.0
ML-20M,Penalty,1.0,1.3019832372665405,1.0,0.0
ML-20M,Penalty,0.0,0.40034961700439453,1.0,0.0
ML-20M,Penalty,1.0,2.642591953277588,0.0,1.0
ML-20M,Penalty,0.0,0.4187820851802826,0.0,0.0
ML-20M,Penalty,0.0,0.6593871116638184,0.0,0.0
ML-20M,Penalty,1.0,1.287631630897522,0.0,1.0
ML-20M,Penalty,1.0,1.051872730255127,0.0,1.0
ML-20M,Penalty,0.0,0.6728119254112244,0.0,0.0
ML-20M,Penalty,0.0,0.3968358039855957,1.0,0.0
ML-20M,Penalty,0.0,0.41132351756095886,0.0,0.0
ML-20M,Penalty,0.0,0.48912513256073,0.0,0.0
ML-20M,Penalty,0.0,0.3688559830188751,0.0,0.0
ML-20M,Penalty,0.0,0.43726518750190735,0.0,0.0
ML-20M,Penalty,0.0,0.8747365474700928,0.0,0.0
ML-20M,Penalty,1.0,0.9005970358848572,0.0,0.0
ML-20M,Penalty,1.0,1.4753851890563965,0.0,1.0
ML-20M,Penalty,0.0,0.8326005339622498,0.0,0.0
ML-20M,Penalty,0.0,0.46989309787750244,0.0,0.0
ML-20M,Penalty,0.0,0.17415648698806763,0.0,0.0
ML-20M,Penalty,0.0,0.3141321539878845,0.0,0.0
ML-20M,Penalty,0.0,0.20183607935905457,0.0,0.0
ML-20M,Penalty,0.0,0.7786105871200562,0.0,0.0
ML-20M,Penalty,0.0,0.61751788854599,0.0,0.0
ML-20M,Penalty,1.0,0.9834212064743042,0.0,1.0
ML-20M,Penalty,0.0,0.26425960659980774,0.0,0.0
ML-20M,Penalty,0.0,0.45018771290779114,0.0,0.0
ML-20M,Penalty,0.0,0.8107561469078064,0.0,0.0
ML-20M,Penalty,0.0,0.7161083817481995,0.0,0.0
ML-20M,Penalty,0.0,0.47176918387413025,0.0,0.0
ML-20M,Penalty,0.0,0.8370909690856934,0.0,0.0
ML-20M,Penalty,0.0,0.6720951795578003,0.0,0.0
ML-20M,Penalty,1.0,1.2332113981246948,0.0,1.0
ML-20M,Penalty,0.0,0.26802319288253784,0.0,0.0
ML-20M,Penalty,0.0,0.48323529958724976,0.0,0.0
ML-20M,Penalty,0.0,0.9312334656715393,0.0,0.0
ML-20M,Penalty,1.0,0.8854262828826904,0.0,0.0
ML-20M,Penalty,0.0,0.43296653032302856,0.0,0.0
ML-20M,Penalty,1.0,0.8314273953437805,0.0,0.0
ML-20M,Penalty,1.0,0.9629682898521423,0.0,0.0
ML-20M,Penalty,0.0,0.46719473600387573,0.0,0.0
ML-20M,Penalty,0.0,0.6543453931808472,0.0,0.0
ML-20M,Penalty,0.0,0.19988784193992615,0.0,0.0
ML-20M,Penalty,0.0,0.5065986514091492,0.0,0.0
ML-20M,Penalty,0.0,0.1519365757703781,0.0,0.0
ML-20M,Penalty,0.0,0.21812888979911804,0.0,0.0
ML-20M,Penalty,0.0,0.6591207981109619,0.0,0.0
ML-20M,Penalty,0.0,0.7987930774688721,0.0,0.0
ML-20M,Penalty,0.0,0.45503902435302734,0.0,0.0
ML-20M,Penalty,1.0,0.6116580367088318,0.0,0.0
ML-20M,Penalty,0.0,0.6933116912841797,0.0,0.0
ML-20M,Penalty,1.0,0.8886442184448242,0.0,0.0
ML-20M,Penalty,0.0,0.7581336498260498,0.0,0.0
ML-20M,Penalty,0.0,0.7021044492721558,0.0,0.0
ML-20M,Penalty,1.0,1.0186285972595215,0.0,1.0
ML-20M,Penalty,0.0,0.71159827709198,0.0,0.0
ML-20M,Penalty,0.0,0.45062056183815,0.0,0.0
ML-20M,Penalty,0.0,0.5015801191329956,0.0,0.0
ML-20M,Penalty,0.0,0.49799206852912903,0.0,0.0
ML-20M,Penalty,1.0,0.7080954313278198,0.0,0.0
ML-20M,Penalty,0.0,0.811525285243988,0.0,0.0
ML-20M,Penalty,1.0,1.0300167798995972,0.0,1.0
ML-20M,Penalty,0.0,0.7431647777557373,0.0,0.0
ML-20M,Penalty,1.0,0.8602195382118225,0.0,0.0
ML-20M,Penalty,0.0,0.4750934839248657,0.0,0.0
ML-20M,Penalty,1.0,0.7710108757019043,0.0,0.0
ML-20M,Penalty,0.0,0.7971652150154114,0.0,0.0
ML-20M,Penalty,1.0,0.5668688416481018,0.0,0.0
ML-20M,Penalty,0.0,0.5536305904388428,0.0,0.0
ML-20M,Penalty,0.0,0.46894365549087524,0.0,0.0
ML-20M,Penalty,0.0,0.25414955615997314,0.0,0.0
ML-20M,Penalty,0.0,0.2779061794281006,0.0,0.0
ML-20M,Penalty,0.0,0.8063937425613403,0.0,0.0
ML-20M,Penalty,0.0,0.28020405769348145,0.0,0.0
ML-20M,Penalty,1.0,1.0294568538665771,0.0,1.0
ML-20M,Penalty,0.0,0.6482659578323364,0.0,0.0
ML-20M,Penalty,0.0,0.7227169871330261,0.0,0.0
ML-20M,Penalty,0.0,0.6031513810157776,0.0,0.0
ML-20M,Penalty,0.0,0.7271121740341187,0.0,0.0
ML-20M,Penalty,0.0,0.8832504153251648,0.0,0.0
ML-20M,Penalty,0.0,0.6376467347145081,0.0,0.0
ML-20M,Penalty,1.0,0.9633549451828003,0.0,1.0
ML-20M,Penalty,0.0,0.6552692651748657,0.0,0.0
ML-20M,Penalty,0.0,0.4489336609840393,0.0,0.0
ML-20M,Penalty,0.0,0.4180816113948822,0.0,0.0
ML-20M,Penalty,1.0,0.8771401047706604,0.0,0.0
ML-20M,Penalty,0.0,0.5142040848731995,1.0,0.0
ML-20M,Penalty,1.0,0.863152027130127,0.0,0.0
ML-20M,Penalty,0.0,0.8348392248153687,0.0,0.0
ML-20M,Penalty,0.0,0.7132038474082947,0.0,0.0
ML-20M,Penalty,0.0,0.548905611038208,0.0,0.0
ML-20M,Penalty,0.0,0.47017326951026917,0.0,0.0
ML-20M,Penalty,0.0,0.7252669334411621,0.0,0.0
